Departure Stop,Destination Stop,Departure Date Time,Arrival Date Time,Duration,Price,Departure Hour,Departure Day of the Week,Departure Month,Day in the Month,Departure Date,Arrival Date
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 10:30:00,2023-07-07 13:20:00,0 days 02:50:00,4.9,10,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 11:00:00,2023-07-07 14:00:00,0 days 03:00:00,3.9,11,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 11:30:00,2023-07-07 14:20:00,0 days 02:50:00,3.9,11,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 12:00:00,2023-07-07 14:50:00,0 days 02:50:00,3.9,12,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 12:35:00,2023-07-07 15:20:00,0 days 02:45:00,5.9,12,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 12:45:00,2023-07-07 15:45:00,0 days 03:00:00,3.9,12,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 13:15:00,2023-07-07 16:15:00,0 days 03:00:00,3.9,13,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 13:45:00,2023-07-07 16:35:00,0 days 02:50:00,3.9,13,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 14:15:00,2023-07-07 17:05:00,0 days 02:50:00,3.9,14,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 14:45:00,2023-07-07 17:50:00,0 days 03:05:00,3.9,14,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 15:45:00,2023-07-07 18:50:00,0 days 03:05:00,3.9,15,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 16:15:00,2023-07-07 19:20:00,0 days 03:05:00,3.9,16,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 16:45:00,2023-07-07 19:50:00,0 days 03:05:00,3.9,16,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 17:45:00,2023-07-07 20:50:00,0 days 03:05:00,3.9,17,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 18:30:00,2023-07-07 21:20:00,0 days 02:50:00,3.9,18,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 19:00:00,2023-07-07 21:50:00,0 days 02:50:00,3.9,19,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 20:00:00,2023-07-07 22:45:00,0 days 02:45:00,3.9,20,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 20:30:00,2023-07-07 23:10:00,0 days 02:40:00,3.9,20,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-07 21:15:00,2023-07-07 23:50:00,0 days 02:35:00,3.9,21,Friday,July,7,2023-07-07,2023-07-07
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-08 00:55:00,2023-07-08 04:45:00,0 days 03:50:00,24.0,0,Saturday,July,8,2023-07-08,2023-07-08
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-08 03:05:00,2023-07-08 06:20:00,0 days 03:15:00,23.0,3,Saturday,July,8,2023-07-08,2023-07-08
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-08 04:05:00,2023-07-08 07:20:00,0 days 03:15:00,6.9,4,Saturday,July,8,2023-07-08,2023-07-08
Bristol Bus And Coach Station,London Victoria Coach Station,2023-07-08 04:15:00,2023-07-08 06:50:00,0 days 02:35:00,3.9,4,Saturday,July,8,2023-07-08,2023-07-08
